id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10384214,Private 2BR | Work from home | Jersey City by GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,499,27,11,2021-12-03,0.13,40,365,0,
10384889,Spacious 2BR Apt | Full Kitchen | Laundry | Gym,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,459,27,1,2018-12-31,0.02,40,365,0,
10385587,Plush 2BR in Jersey City,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,459,27,1,2020-01-26,0.03,40,365,0,
10385819,Spacious 2BR | Work Desk + W/D| Jersey City by GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,459,27,25,2022-01-08,0.35,40,356,0,
10429121,Spacious 1BR | Gym |  Downtown JC Newport | by GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,359,27,3,2019-12-20,0.05,40,339,0,
10430238,Comfort 1BR in Jersey City + Nice Views,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,359,27,4,2020-02-16,0.10,40,348,0,
10492376,1 Bedroom near to Grove street PATH,37412692,Kim,,Ward E (councilmember James Solomon),40.71927,-74.03998,Entire home/apt,130,365,3,2019-05-16,0.04,13,365,0,
10753012,Warm & Welcoming room 3 blocks to PATH train $48,55599663,Lorraine,,Ward F (councilmember Jermaine D. Robinson),40.71865,-74.04918,Private room,48,29,34,2023-02-01,0.41,3,340,4,
10989968,Lux 1BR Downtown Jersey City,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,329,27,1,2020-03-24,0.03,40,365,0,
10991109,Spacious & Private 2BR | Downtown Jersey City,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,499,27,5,2020-10-27,0.09,40,356,0,
