id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50806225,Cozy  space with two bedrooms 1 bathroom,410645419,Mirsada,,Austin,41.92184,-87.80349,Entire home/apt,100,1,28,2022-11-06,1.46,2,301,19,R21000069368
50808262,"Luxury 3 bd, 2 bath Condo - 15 min from downtown",242845484,Damaras,,Austin,41.89132,-87.76772,Entire home/apt,250,2,12,2022-10-09,0.61,1,352,5,R22000087947
50811113,1 bedroom w Amazing view/Pool/Gym/Spa,321302737,Tariq,,Loop,41.88714,-87.61563,Entire home/apt,146,32,0,,,1,15,0,
50825751,A lovely 1 room bedroom in the Chicago area,395651225,Emmanuel,,Humboldt Park,41.89205,-87.71335,Private room,60,1,24,2022-11-04,1.30,1,316,17,R21000069217
50865923,Lovely 2bdrm condo - Near Downtown Chicago,206957119,Savalle,,West Ridge,41.99308,-87.68109,Entire home/apt,195,2,6,2022-09-05,0.31,1,266,2,R21000069660
50870812,Fully Remodeled Apartment & Spacious Queen Bed,400968782,Brothers Inn,,Bridgeport,41.84135,-87.65724,Private room,39,2,54,2022-11-26,2.63,38,355,26,R20000056433
50872121,Spacious 2BR Apt in Lakeview near Restaurants,166918192,Brad & Sara,,Lake View,41.93447,-87.64263,Entire home/apt,68,1,52,2023-03-12,2.58,10,131,35,R21000062174
50630606,"Streeterville Studio w/ Gym, Pool, nr Navy Pier",107434423,Blueground,,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,156,32,1,2022-01-26,0.07,658,11,0,32+ Days Listing
50632700,"Streeterville 2BR w/ Gym, Pool, nr Navy Pier",107434423,Blueground,,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,161,32,0,,,658,351,0,32+ Days Listing
50633147,"Streeterville 1BR w/ Gym, Pool, nr Navy Pier",107434423,Blueground,,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,134,32,0,,,658,280,0,32+ Days Listing
