id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
40379387,Cozy Bohemian,88578305,Brooke,,Hilltop,39.95215,-83.07786,Private room,90,30,0,,,1,25
40397893,"#1 Near Mapfre, OSU, Hospitals, Arenas & Downtown",1395861,Toby & Bunny,,Near North/University,40.0167,-82.99963,Entire home/apt,125,2,3,2020-07-05,0.67,3,149
40430589,Renovated 2story (9C)OSU/ExpoCenter❤NearEVERYTHING,249951812,Jessie,,Near North/University,39.99556,-82.99685,Entire home/apt,140,2,17,2020-07-22,2.66,12,80
40430828,Newly Renovated (9E) OSU/ExpoCenter❤NearEVERYTHING,249951812,Jessie,,Near North/University,39.99663,-82.99589,Entire home/apt,100,2,27,2020-07-15,3.36,12,83
40468759,House of M.U.S.I.C,16184897,Toya,,Near South,39.95038,-82.97259,Entire home/apt,109,7,7,2020-07-12,1.00,9,165
40491301,Shellee's Place,97226662,Shellee,,Near East,39.96748,-82.97161,Entire home/apt,99,2,25,2020-07-19,4.57,1,267
40492079,◆The VAULTED LOFT in BREWERY DISTRICT◆,217826846,Soogie Sky,,Near South,39.94171,-82.99578,Private room,52,1,14,2020-03-15,1.83,1,0
40511925,Victorian Village 2 Story House,28695156,Miles,,Near North/University,39.98372,-83.01588,Entire home/apt,200,1,2,2020-07-27,0.29,5,0
40531348,The Short North Retreat III - Free Private Parking,194281106,Nicole,,Near North/University,39.98209,-83.00362,Entire home/apt,80,1,12,2020-07-19,1.59,15,173
40539620,▶LAURIE Room◀ North OSU/Greater Columbus/Downtown,217660325,Jin,,Near North/University,40.01066,-83.00213,Private room,32,2,1,2020-02-16,0.18,44,4
40539832,▶LEAH Room◀ North OSU/Greater Columbus/Downtown,217660325,Jin,,Near North/University,40.01092,-83.0027,Private room,32,2,3,2020-02-15,0.40,44,5
40540643,▶LILY Room◀ North OSU/Greater Columbus/Downtown,217660325,Jin,,Near North/University,40.01087,-83.00249,Private room,32,2,7,2020-07-13,1.06,44,1
40540868,"Brand New/Close to OSU, Downtown-14 guests",314042936,Ju,,Near North/University,40.01152,-83.00378,Entire home/apt,356,2,5,2020-07-26,5,6,259
40541211,▶LUCY Room◀ North OSU/Greater Columbus/Downtown,217660325,Jin,,Near North/University,40.01072,-83.00247,Private room,32,2,3,2020-03-09,0.43,44,5
40541560,▷GABRIELLE ROOM◁ North OSU/Near Downtown CBUS,217660325,Jin,,Near North/University,40.01221,-83.00165,Private room,32,2,4,2020-07-03,0.57,44,2
40541733,▷GINA ROOM◁ North OSU/Near Downtown CBUS,217660325,Jin,,Near North/University,40.01277,-83.0005,Private room,32,2,6,2020-05-31,1.02,44,5
40542676,Queen bed 1st Red,314042936,Ju,,Near North/University,40.0136,-83.00375,Private room,35,1,18,2020-07-24,2.30,6,8
